uuid,Members,Answers,Fully specified name:pt_BR,Fully specified name:en,Short name:pt_BR,Short name:en,Data class,Data type,_version:1,_order:100
d181d19d-04a4-41ec-9592-6e8e95e075c2,,,CS Chaimite - 1090312,CS Chaimite - 1090312,CS Chaimite - 1090312,CS Chaimite - 1090312,Misc,N/A,,
73cf358f-3519-4d3e-80e6-ac822208c061,,,CS Chaiva - 1060813,CS Chaiva - 1060813,CS Chaiva - 1060813,CS Chaiva - 1060813,Misc,N/A,,
046a56bf-a131-4f45-b5cb-80b774c826de,,,CS Chala - 1010406,CS Chala - 1010406,CS Chala - 1010406,CS Chala - 1010406,Misc,N/A,,
f247ff80-8a00-4d77-8c7c-4f73be67cc1c,,,CS Chalaua - 1031207,CS Chalaua - 1031207,CS Chalaua - 1031207,CS Chalaua - 1031207,Misc,N/A,,
6bcb3152-2e83-4f59-954f-eaa3e62496fd,,,CS Chalucuane - 1090615,CS Chalucuane - 1090615,CS Chalucuane - 1090615,CS Chalucuane - 1090615,Misc,N/A,,
0e85a96e-ad9b-40f2-8ea9-755364de76bf,,,CS Chamanculo - 1110214,CS Chamanculo - 1110214,CS Chamanculo - 1110214,CS Chamanculo - 1110214,Misc,N/A,,
45c1c386-8aa1-449b-94f3-c338410de282,,,CS Chamba - 1011015,CS Chamba - 1011015,CS Chamba - 1011015,CS Chamba - 1011015,Misc,N/A,,
26f131f2-a7a9-4dcd-8fcd-5e5e86978fad,,,CS Chamba - 1011404,CS Chamba - 1011404,CS Chamba - 1011404,CS Chamba - 1011404,Misc,N/A,,
b69570bf-6bab-4a60-b48a-c4c2956ddb2c,,,CS Chamissava - 1110610,CS Chamissava - 1110610,CS Chamissava - 1110610,CS Chamissava - 1110610,Misc,N/A,,
91fdb1b5-663a-4dcb-91b7-f32b5cde77c7,,,CS Changalane - 1100807,CS Changalane - 1100807,CS Changalane - 1100807,CS Changalane - 1100807,Misc,N/A,,
60d69778-a789-4a91-933e-3ac4c8a320d4,,,CS Changanine - 1090317,CS Changanine - 1090317,CS Changanine - 1090317,CS Changanine - 1090317,Misc,N/A,,
e1fc7dd3-5adb-480b-a20e-8cbe3c98d333,,,CS Changara - 1050406,CS Changara - 1050406,CS Changara - 1050406,CS Changara - 1050406,Misc,N/A,,
90386aa1-3dc2-4c94-b100-5ad741105d7c,,,CS Chanica - 01010602,CS Chanica - 01010602,CS Chanica - 01010602,CS Chanica - 01010602,Misc,N/A,,
2cb29f1d-7ee1-4007-9f0f-7440af32f20e,,,CS Chapa - 1021109,CS Chapa - 1021109,CS Chapa - 1021109,CS Chapa - 1021109,Misc,N/A,,
86fcb081-f998-4d77-a60b-ffcd60622531,,,CS Chapala - 1040208,CS Chapala - 1040208,CS Chapala - 1040208,CS Chapala - 1040208,Misc,N/A,,
450e977c-28ff-4e20-851e-2be2a6b36c85,,,CS Charre - 1051109,CS Charre - 1051109,CS Charre - 1051109,CS Charre - 1051109,Misc,N/A,,
7cbfa236-f782-428f-bea6-b98ad8b49e8e,,,CS Chatala - 1070356,CS Chatala - 1070356,CS Chatala - 1070356,CS Chatala - 1070356,Misc,N/A,,
35599e17-4a73-4fc7-899d-86050cc5470e,,,CS Chazuca - 1060794,CS Chazuca - 1060794,CS Chazuca - 1060794,CS Chazuca - 1060794,Misc,N/A,,
bac41e77-bdb0-4b60-90ae-e2be54ea486c,,,CS Cheia Cheia - 1011509,CS Cheia Cheia - 1011509,CS Cheia Cheia - 1011509,CS Cheia Cheia - 1011509,Misc,N/A,,
091c073d-4f05-436c-ab65-5f4e1511278c,,,CS Chemba-Sede - 1070410,CS Chemba-Sede - 1070410,CS Chemba-Sede - 1070410,CS Chemba-Sede - 1070410,Misc,N/A,,
d8643d7e-8657-4dfc-88ec-2d81f6f15f34,,,CS Chereque - 1031514,CS Chereque - 1031514,CS Chereque - 1031514,CS Chereque - 1031514,Misc,N/A,,
c46f8ef3-379c-41bb-a894-fba88b50e863,,,CS Chia - 1010304,CS Chia - 1010304,CS Chia - 1010304,CS Chia - 1010304,Misc,N/A,,
24a7ca97-f622-4374-b491-de3639d047b9,,,CS Chia - 1050204,CS Chia - 1050204,CS Chia - 1050204,CS Chia - 1050204,Misc,N/A,,
0b70f69b-ee05-4a18-8373-d940df7c2974,,,CS Chiadeia - 1071319,CS Chiadeia - 1071319,CS Chiadeia - 1071319,CS Chiadeia - 1071319,Misc,N/A,,
1493a0e5-bcd7-4ffd-b062-7fb348dab8b0,,,CS Chiango - 1110416,CS Chiango - 1110416,CS Chiango - 1110416,CS Chiango - 1110416,Misc,N/A,,
992b627c-ef0e-4eaa-a48c-fd19450be43d,,,CS Chiaquelane Reassentamento - 1090626,CS Chiaquelane Reassentamento - 1090626,CS Chiaquelane Reassentamento - 1090626,CS Chiaquelane Reassentamento - 1090626,Misc,N/A,,
fe2902a0-86aa-42a9-9d70-e28fc8398921,,,CS Chibabava-Sede - 1070606,CS Chibabava-Sede - 1070606,CS Chibabava-Sede - 1070606,CS Chibabava-Sede - 1070606,Misc,N/A,,
0cef3c87-7fa6-407d-9a2d-a54b49fbacc4,,,CS Chibabel - 1090715,CS Chibabel - 1090715,CS Chibabel - 1090715,CS Chibabel - 1090715,Misc,N/A,,
f9a73173-a018-49aa-8dc6-1045c94698fd,,,CS Chibondzane - 1090911,CS Chibondzane - 1090911,CS Chibondzane - 1090911,CS Chibondzane - 1090911,Misc,N/A,,
94971a35-0b9c-4038-9e7c-86173e6609e2,,,CS Chibuabuabua - 1070710,CS Chibuabuabua - 1070710,CS Chibuabuabua - 1070710,CS Chibuabuabua - 1070710,Misc,N/A,,
3814517f-080b-466d-a100-2834f06a0ee4,,,CS Chibucutso - 1100417,CS Chibucutso - 1100417,CS Chibucutso - 1100417,CS Chibucutso - 1100417,Misc,N/A,,
6b1b44c1-69ba-4a76-8258-4eeb1c096b3c,,,CS Chibuene - 1081313,CS Chibuene - 1081313,CS Chibuene - 1081313,CS Chibuene - 1081313,Misc,N/A,,
daeae2d0-d4f5-432a-9142-56dcfd85d5e4,,,CS Chibuto - 1090306,CS Chibuto - 1090306,CS Chibuto - 1090306,CS Chibuto - 1090306,Misc,N/A,,
740f5f2f-5c31-400a-885b-9b3c8dc6d4f8,,,CS Chica - 1032107,CS Chica - 1032107,CS Chica - 1032107,CS Chica - 1032107,Misc,N/A,,
9eb1e2ce-8cc2-4d75-8057-3494d8b27c2a,,,CS Chicamba - 1060707,CS Chicamba - 1060707,CS Chicamba - 1060707,CS Chicamba - 1060707,Misc,N/A,,
4644098a-fac6-4d47-a3d0-678cac3bdb72,,,CS Chicanga - 1061206,CS Chicanga - 1061206,CS Chicanga - 1061206,CS Chicanga - 1061206,Misc,N/A,,
b3b694e2-0234-4c03-871f-2fd3949eaa2b,,,CS Chicavane - 1090926,CS Chicavane - 1090926,CS Chicavane - 1090926,CS Chicavane - 1090926,Misc,N/A,,
cddf4fd9-df3d-429f-905e-3b4fb16634b6,,,CS Chicavane AD -,CS Chicavane AD -,CS Chicavane AD -,CS Chicavane AD -,Misc,N/A,,
0e72375e-9941-496d-b608-420b28d4b9fb,,,CS Chichocane - 1081315,CS Chichocane - 1081315,CS Chichocane - 1081315,CS Chichocane - 1081315,Misc,N/A,,
b0fa0ff3-2598-441d-bd7e-6680f4b5e174,,,CS Chichongue - 1100421,CS Chichongue - 1100421,CS Chichongue - 1100421,CS Chichongue - 1100421,Misc,N/A,,
2f62ded1-250b-42bc-a073-def990e5dfdb,,,CS Chichuco - 1100315,CS Chichuco - 1100315,CS Chichuco - 1100315,CS Chichuco - 1100315,Misc,N/A,,
eb00d1f8-fa21-40bf-83f8-30dff207a3a5,,,CS Chicoa - 1011405,CS Chicoa - 1011405,CS Chicoa - 1011405,CS Chicoa - 1011405,Misc,N/A,,
3f87a27d-2a0a-488d-9ade-f2ead62924a8,,,CS Chicomo - 1080916,CS Chicomo - 1080916,CS Chicomo - 1080916,CS Chicomo - 1080916,Misc,N/A,,
29177449-6a33-4ec5-b568-6d391374de11,,,CS Chiconono - 1011306,CS Chiconono - 1011306,CS Chiconono - 1011306,CS Chiconono - 1011306,Misc,N/A,,
0448e51b-9a3d-4964-8bc2-2a42d8ba2b5d,,,CS Chicualacuala - 1090414,CS Chicualacuala - 1090414,CS Chicualacuala - 1090414,CS Chicualacuala - 1090414,Misc,N/A,,
1993dfbd-f945-4ed8-923e-625bd0c36e80,,,CS Chicuque - 1081012,CS Chicuque - 1081012,CS Chicuque - 1081012,CS Chicuque - 1081012,Misc,N/A,,
c71a84b1-968a-4f3f-807e-cfca0088ee8c,,,CS Chicutso - 1100312,CS Chicutso - 1100312,CS Chicutso - 1100312,CS Chicutso - 1100312,Misc,N/A,,
29c0f927-9e2e-41fb-8bc4-b3cecea5f274,,,CS Chidenguele - 1090906,CS Chidenguele - 1090906,CS Chidenguele - 1090906,CS Chidenguele - 1090906,Misc,N/A,,
c27b00aa-1292-4db9-a6e3-e42c2f4c8a27,,,CS Chidzolomondo - 1050706,CS Chidzolomondo - 1050706,CS Chidzolomondo - 1050706,CS Chidzolomondo - 1050706,Misc,N/A,,
2b646963-d4b3-4cac-9eed-0b54f1b20b0a,,,CS Chifunde - 1050506,CS Chifunde - 1050506,CS Chifunde - 1050506,CS Chifunde - 1050506,Misc,N/A,,
ec840e89-e16a-4697-a767-c3ca94e92eff,,,CS Chigodole - 1061103,CS Chigodole - 1061103,CS Chigodole - 1061103,CS Chigodole - 1061103,Misc,N/A,,
dd31b447-d4dc-4f3b-8615-1d6290d86144,,,CS Chiguaja - 1011412,CS Chiguaja - 1011412,CS Chiguaja - 1011412,CS Chiguaja - 1011412,Misc,N/A,,
ac19305d-6fc9-4de6-be09-e06e50c9d77b,,,CS Chihiri - 1031312,CS Chihiri - 1031312,CS Chihiri - 1031312,CS Chihiri - 1031312,Misc,N/A,,
b127e972-b517-4ccf-8f4e-70d986cf9121,,,CS Chihunze - 1080919,CS Chihunze - 1080919,CS Chihunze - 1080919,CS Chihunze - 1080919,Misc,N/A,,
c9253cf5-4bf9-4783-8751-6e3df6e06c32,,,CS Chilaulane - 1091207,CS Chilaulane - 1091207,CS Chilaulane - 1091207,CS Chilaulane - 1091207,Misc,N/A,,
9245e7f3-41db-410d-9169-1dab64944f7c,,,CS Chilaulene AD - DD -,CS Chilaulene AD - DD -,CS Chilaulene AD - DD -,CS Chilaulene AD - DD -,Misc,N/A,,
8fe863a9-eb15-4bba-8e93-c4ced1d5e349,,,CS Chilinde - 1021107,CS Chilinde - 1021107,CS Chilinde - 1021107,CS Chilinde - 1021107,Misc,N/A,,
4b06cd7c-c6ae-4ee0-9dc5-200f22a18704,,,CS Chiloane - 1070912,CS Chiloane - 1070912,CS Chiloane - 1070912,CS Chiloane - 1070912,Misc,N/A,,
b51681fd-e051-4d6b-9242-00f9eca0c554,,,CS Chilomo - 1041363,CS Chilomo - 1041363,CS Chilomo - 1041363,CS Chilomo - 1041363,Misc,N/A,,
df2f6cca-8b14-4f3c-99a4-0f14dd49460b,,,CS Chilovelo - 1010120,CS Chilovelo - 1010120,CS Chilovelo - 1010120,CS Chilovelo - 1010120,Misc,N/A,,
6bf2b866-b238-413e-9ec1-84f85723983f,,,CS Chimbembe - 1090709,CS Chimbembe - 1090709,CS Chimbembe - 1090709,CS Chimbembe - 1090709,Misc,N/A,,
01e9f847-8b9a-4232-a7d1-7e4c0531df11,,,CS Chimbua - 1041155,CS Chimbua - 1041155,CS Chimbua - 1041155,CS Chimbua - 1041155,Misc,N/A,,
5d2ca528-37d5-4a43-a05a-29903de89c62,,,CS Chimbunila - 1010407,CS Chimbunila - 1010407,CS Chimbunila - 1010407,CS Chimbunila - 1010407,Misc,N/A,,
0e5d1ac4-c3a6-4ae2-8bc4-08d8a3d49f94,,,CS Chimuala - 1050208,CS Chimuala - 1050208,CS Chimuala - 1050208,CS Chimuala - 1050208,Misc,N/A,,
172ef206-9566-43b8-bcec-b2f5584ad573,,,CS Chimuara - 1041206,CS Chimuara - 1041206,CS Chimuara - 1041206,CS Chimuara - 1041206,Misc,N/A,,
3aad7725-acda-44cc-8681-3401a9b1a1b3,,,CS Chimunda - 1080305,CS Chimunda - 1080305,CS Chimunda - 1080305,CS Chimunda - 1080305,Misc,N/A,,
e55ce2e1-9425-41cc-9e55-0c1621f7a556,,,CS Chimundo - 1090313,CS Chimundo - 1090313,CS Chimundo - 1090313,CS Chimundo - 1090313,Misc,N/A,,
7ab56b1d-3f14-48f0-9b8b-26db3040b47f,,,CS Chinamacondo - 1070709,CS Chinamacondo - 1070709,CS Chinamacondo - 1070709,CS Chinamacondo - 1070709,Misc,N/A,,
6b725298-07d6-4837-90f7-dbe79d34db78,,,CS Chinamane - 1031509,CS Chinamane - 1031509,CS Chinamane - 1031509,CS Chinamane - 1031509,Misc,N/A,,
23ce67d0-b8c1-4d95-9444-9e94fce77cb1,,,CS Chinde - Sede - 1040307,CS Chinde - Sede - 1040307,CS Chinde - Sede - 1040307,CS Chinde - Sede - 1040307,Misc,N/A,,
6a60ea96-62b8-4dba-8b36-5c60e457cae2,,,CS Chinenge - 1010401,CS Chinenge - 1010401,CS Chinenge - 1010401,CS Chinenge - 1010401,Misc,N/A,,
5ebbe0f5-ea34-459f-9e58-39f4fe20e6f7,,,CS Chinete - 1061208,CS Chinete - 1061208,CS Chinete - 1061208,CS Chinete - 1061208,Misc,N/A,,
c126c481-3b83-4047-87ad-587fcdf4e4e0,,,CS Chinga - 1031608,CS Chinga - 1031608,CS Chinga - 1031608,CS Chinga - 1031608,Misc,N/A,,
c3b10380-2321-4dc8-802e-7c5ff0c6297b,,,CS Chingussura - 1070108,CS Chingussura - 1070108,CS Chingussura - 1070108,CS Chingussura - 1070108,Misc,N/A,,
caf30cea-6aa1-470c-bd3c-221743c9aee0,,,CS Chinhacanine - 1090710,CS Chinhacanine - 1090710,CS Chinhacanine - 1090710,CS Chinhacanine - 1090710,Misc,N/A,,
e74eebaf-ffc2-4acf-9059-ca0fd55f39ea,,,CS Chinhagore - 1060795,CS Chinhagore - 1060795,CS Chinhagore - 1060795,CS Chinhagore - 1060795,Misc,N/A,,
e472cd3b-cd80-4f35-9d2c-a4d1ec0d2b48,,,CS Chinhambuzi - 1060709,CS Chinhambuzi - 1060709,CS Chinhambuzi - 1060709,CS Chinhambuzi - 1060709,Misc,N/A,,
134bbd60-c9b5-47c8-a6d5-a6d0c1b31a66,,,CS Chinhanda - 1050306,CS Chinhanda - 1050306,CS Chinhanda - 1050306,CS Chinhanda - 1050306,Misc,N/A,,
799533a3-846f-44bd-8bf3-6aaf43401986,,,CS Chinhanguanine - 1100713,CS Chinhanguanine - 1100713,CS Chinhanguanine - 1100713,CS Chinhanguanine - 1100713,Misc,N/A,,
176b8c17-4ff4-458e-beb8-d0a3fdef422b,,,CS Chinhica - 1070617,CS Chinhica - 1070617,CS Chinhica - 1070617,CS Chinhica - 1070617,Misc,N/A,,
a4149cf7-a7ba-41e5-9dcb-2479abd7ae1e,,,CS Chinhuque - 1070910,CS Chinhuque - 1070910,CS Chinhuque - 1070910,CS Chinhuque - 1070910,Misc,N/A,,
d7180266-c00e-41da-ab00-e41453557f8c,,,CS Chinjinguir - 1080407,CS Chinjinguir - 1080407,CS Chinjinguir - 1080407,CS Chinjinguir - 1080407,Misc,N/A,,
ffaad602-1fb2-44c2-bf63-eded7d4f1623,,,CS Chintholo - 1050313,CS Chintholo - 1050313,CS Chintholo - 1050313,CS Chintholo - 1050313,Misc,N/A,,
c7e70609-5168-4454-8c90-47babffbc9e4,,,CS Chinthopo - 1050807,CS Chinthopo - 1050807,CS Chinthopo - 1050807,CS Chinthopo - 1050807,Misc,N/A,,
2d18589b-825e-4f0f-be17-c9a8f2f19eaf,,,CS Chinvano - 1051210,CS Chinvano - 1051210,CS Chinvano - 1051210,CS Chinvano - 1051210,Misc,N/A,,
2b26d133-fc9a-4ca2-baab-edc0de4736f5,,,CS Chinzine - 1060514,CS Chinzine - 1060514,CS Chinzine - 1060514,CS Chinzine - 1060514,Misc,N/A,,
4f556992-8462-49d5-9b05-0420a72fe29b,,,CS Chioco - 1050407,CS Chioco - 1050407,CS Chioco - 1050407,CS Chioco - 1050407,Misc,N/A,,
164d1c10-9ebe-45c1-a400-6be66641c64f,,,CS Chionde - 1071014,CS Chionde - 1071014,CS Chionde - 1071014,CS Chionde - 1071014,Misc,N/A,,
710e62a0-f858-465c-9642-f541be596c7a,,,CS Chipadja - 1090308,CS Chipadja - 1090308,CS Chipadja - 1090308,CS Chipadja - 1090308,Misc,N/A,,
1788e506-b623-4368-843e-a76555c6f2b1,,,CS Chipalapala - 1050314,CS Chipalapala - 1050314,CS Chipalapala - 1050314,CS Chipalapala - 1050314,Misc,N/A,,
9ae077c0-2963-4419-b1ce-79a3484ae804,,,CS Chipanela - 1081317,CS Chipanela - 1081317,CS Chipanela - 1081317,CS Chipanela - 1081317,Misc,N/A,,
7dbc66b5-6abd-4b05-b420-842458aa616e,,,CS Chipembere - 1050408,CS Chipembere - 1050408,CS Chipembere - 1050408,CS Chipembere - 1050408,Misc,N/A,,
81a80eee-95f2-4e45-bd67-49b47c49cf12,,,CS Chipene - 1030907,CS Chipene - 1030907,CS Chipene - 1030907,CS Chipene - 1030907,Misc,N/A,,
68e61951-c4f3-4926-a4aa-8ed7deb829f8,,,CS Chipenhe - 1091208,CS Chipenhe - 1091208,CS Chipenhe - 1091208,CS Chipenhe - 1091208,Misc,N/A,,
fcb3366b-cf8b-46d3-8b18-4fc25c3dc9ce,,,CS Chipenhe AD -,CS Chipenhe AD -,CS Chipenhe AD -,CS Chipenhe AD -,Misc,N/A,,
a4e9ed64-f478-4c40-ad29-817612a959da,,,CS Chipera - 1050998,CS Chipera - 1050998,CS Chipera - 1050998,CS Chipera - 1050998,Misc,N/A,,
50cd4458-d96c-426f-a6ff-04b2e28ca7bf,,,CS Chipindaumwe - 1060306,CS Chipindaumwe - 1060306,CS Chipindaumwe - 1060306,CS Chipindaumwe - 1060306,Misc,N/A,,
179ff0d9-5c1c-4b0d-944b-a65657c06b4f,,,CS Chipopopo - 1060507,CS Chipopopo - 1060507,CS Chipopopo - 1060507,CS Chipopopo - 1060507,Misc,N/A,,
f6170097-79cb-4a4e-b20b-6bf69a4584e9,,,CS Chipudji - 1060508,CS Chipudji - 1060508,CS Chipudji - 1060508,CS Chipudji - 1060508,Misc,N/A,,
4d78d8f1-6cb6-4083-9516-57d5f3130d3c,,,CS Chiputo - 1050906,CS Chiputo - 1050906,CS Chiputo - 1050906,CS Chiputo - 1050906,Misc,N/A,,
3b9a73ea-9e12-4658-995a-dfd6d54ac813,,,CS Chiraco - 1042204,CS Chiraco - 1042204,CS Chiraco - 1042204,CS Chiraco - 1042204,Misc,N/A,,
84732ed7-6cb4-4bb3-bfd6-87bdf94137af,,,CS Chiramba - 1070407,CS Chiramba - 1070407,CS Chiramba - 1070407,CS Chiramba - 1070407,Misc,N/A,,
98c7d772-b877-417d-afe3-20433a9dd777,,,CS Chirassicua - 1071321,CS Chirassicua - 1071321,CS Chirassicua - 1071321,CS Chirassicua - 1071321,Misc,N/A,,
1932514f-bb7c-4860-b0e9-4403f3563767,,,CS Chire - 1041315,CS Chire - 1041315,CS Chire - 1041315,CS Chire - 1041315,Misc,N/A,,
3826efc2-0a8a-4fc8-af9c-0c97069c9040,,,CS Chirimane - 1040706,CS Chirimane - 1040706,CS Chirimane - 1040706,CS Chirimane - 1040706,Misc,N/A,,
541a16ee-2197-4d65-adc7-d46a5a40525b,,,CS Chiro - 1071304,CS Chiro - 1071304,CS Chiro - 1071304,CS Chiro - 1071304,Misc,N/A,,
03d8f15d-195a-4061-8af9-b186a211bf6d,,,CS Chirodze-Ponte - 1050309,CS Chirodze-Ponte - 1050309,CS Chirodze-Ponte - 1050309,CS Chirodze-Ponte - 1050309,Misc,N/A,,
779232b2-6cc5-4d0c-86a8-35f3896ee8d1,,,CS Chissano - 1090209,CS Chissano - 1090209,CS Chissano - 1090209,CS Chissano - 1090209,Misc,N/A,,
50769417-e984-4010-bdc0-fe18716b07d6,,,CS Chissano AD -,CS Chissano AD -,CS Chissano AD -,CS Chissano AD -,Misc,N/A,,
f66364c1-138a-46a9-95b3-67a68a7d527f,,,CS Chissaua - 1011007,CS Chissaua - 1011007,CS Chissaua - 1011007,CS Chissaua - 1011007,Misc,N/A,,
6d524278-a8d2-4584-982b-3eac92c0baf3,,,CS Chissavo - 1051315,CS Chissavo - 1051315,CS Chissavo - 1051315,CS Chissavo - 1051315,Misc,N/A,,
330d6d4c-864d-4a14-9494-bdf2446d48c9,,,CS Chissimbir - 1011406,CS Chissimbir - 1011406,CS Chissimbir - 1011406,CS Chissimbir - 1011406,Misc,N/A,,
195a4db5-bcbe-405a-9c2d-fd880fe1a61a,,,CS Chissinguana - 1070211,CS Chissinguana - 1070211,CS Chissinguana - 1070211,CS Chissinguana - 1070211,Misc,N/A,,
58ea755f-9823-45b4-b973-016057eaa415,,,CS Chissui - 1060109,CS Chissui - 1060109,CS Chissui - 1060109,CS Chissui - 1060109,Misc,N/A,,
e2f0f443-b39b-4a80-bdb2-706221aea58b,,,CS Chitambo - 1041020,CS Chitambo - 1041020,CS Chitambo - 1041020,CS Chitambo - 1041020,Misc,N/A,,
92b3a9d2-768e-46ef-9544-02a15b4d2724,,,CS Chite - 1070508,CS Chite - 1070508,CS Chite - 1070508,CS Chite - 1070508,Misc,N/A,,
664203eb-6036-4259-9962-9bbdd129e1c5,,,CS Chitete - 1050808,CS Chitete - 1050808,CS Chitete - 1050808,CS Chitete - 1050808,Misc,N/A,,
5edbcca3-78de-47d7-a00f-ea6fa119568d,,,CS Chithatha - 1051005,CS Chithatha - 1051005,CS Chithatha - 1051005,CS Chithatha - 1051005,Misc,N/A,,
ea7b7ed0-45da-4076-80da-153c6e032524,,,CS Chitima - 1050308,CS Chitima - 1050308,CS Chitima - 1050308,CS Chitima - 1050308,Misc,N/A,,
45e930b1-0e81-4423-9f32-8f008f5840bc,,,CS Chitobe - 1060509,CS Chitobe - 1060509,CS Chitobe - 1060509,CS Chitobe - 1060509,Misc,N/A,,
132d0403-1724-4377-ab03-4ba6946b6ac9,,,CS Chitondo - 1081404,CS Chitondo - 1081404,CS Chitondo - 1081404,CS Chitondo - 1081404,Misc,N/A,,
54873f29-cce8-45cb-9ed9-cb6c2049a25b,,,CS Chitsama - 1060816,CS Chitsama - 1060816,CS Chitsama - 1060816,CS Chitsama - 1060816,Misc,N/A,,
46b4c58a-3161-4de8-bfcc-9d3b05765993,,,CS Chitsecane - 1080614,CS Chitsecane - 1080614,CS Chitsecane - 1080614,CS Chitsecane - 1080614,Misc,N/A,,
6a4b1b1f-0bf3-4080-84d4-b1d8f2c4e233,,,CS Chitula - 1011616,CS Chitula - 1011616,CS Chitula - 1011616,CS Chitula - 1011616,Misc,N/A,,
b0517958-517f-4b79-bc97-caf3330f170f,,,CS Chitunda - 1021207,CS Chitunda - 1021207,CS Chitunda - 1021207,CS Chitunda - 1021207,Misc,N/A,,
bd7a00bf-05ec-4012-9e62-923d563dc027,,,CS Chitunga - 1060710,CS Chitunga - 1060710,CS Chitunga - 1060710,CS Chitunga - 1060710,Misc,N/A,,
cd92f8e9-fe7a-48fc-ad31-2ba6ee609860,,,CS Chiuanga - 1010320,CS Chiuanga - 1010320,CS Chiuanga - 1010320,CS Chiuanga - 1010320,Misc,N/A,,
9fa663aa-47ac-4d3c-ae20-39a0e090981f,,,CS Chiuaula - 1010108,CS Chiuaula - 1010108,CS Chiuaula - 1010108,CS Chiuaula - 1010108,Misc,N/A,,
e9919df9-e61a-4d73-9dd3-e2d3c5c7d5a1,,,CS Chiulugo - 1010112,CS Chiulugo - 1010112,CS Chiulugo - 1010112,CS Chiulugo - 1010112,Misc,N/A,,
3734a54f-aeb2-4507-9eb9-b5e5ef0dd8bf,,,CS Chiurairue - 1060807,CS Chiurairue - 1060807,CS Chiurairue - 1060807,CS Chiurairue - 1060807,Misc,N/A,,
be249fc8-0708-4476-8509-849e7fdc4439,,,CS Chiure Velho - 1020407,CS Chiure Velho - 1020407,CS Chiure Velho - 1020407,CS Chiure Velho - 1020407,Misc,N/A,,
24bb4f9e-24ce-46ab-b1ae-7cb504c7b494,,,CS Chiuta - 1011008,CS Chiuta - 1011008,CS Chiuta - 1011008,CS Chiuta - 1011008,Misc,N/A,,
72687086-2616-4480-ae5f-bd46503c3de2,,,CS Chivalo - 1081205,CS Chivalo - 1081205,CS Chivalo - 1081205,CS Chivalo - 1081205,Misc,N/A,,
6d33f56a-6eb0-4ed4-8bf4-6db30a6eac02,,,CS Chivonguene - 1090711,CS Chivonguene - 1090711,CS Chivonguene - 1090711,CS Chivonguene - 1090711,Misc,N/A,,
6330dbdd-f4a2-40d9-b006-e4c133d4ad6b,,,CS Chivuli - 1060407,CS Chivuli - 1060407,CS Chivuli - 1060407,CS Chivuli - 1060407,Misc,N/A,,
f5c5b13a-2355-49e3-875e-7464243a387e,,,CS Chizavane - 01090918,CS Chizavane - 01090918,CS Chizavane - 01090918,CS Chizavane - 01090918,Misc,N/A,,
e0c26b13-4362-425d-be85-23a5e394fa4e,,,CS Chocas Mar - 1031409,CS Chocas Mar - 1031409,CS Chocas Mar - 1031409,CS Chocas Mar - 1031409,Misc,N/A,,
eb011e6b-1418-44de-88ee-45d0c6c236df,,,CS Cholue - 1010408,CS Cholue - 1010408,CS Cholue - 1010408,CS Cholue - 1010408,Misc,N/A,,
dbf3afff-fb64-4c94-99d4-7f137297dd51,,,CS Chongoene - 1091209,CS Chongoene - 1091209,CS Chongoene - 1091209,CS Chongoene - 1091209,Misc,N/A,,
77eb4659-d724-48d6-9a4e-b4b6bec135c9,,,CS Chongoene AD -,CS Chongoene AD -,CS Chongoene AD -,CS Chongoene AD -,Misc,N/A,,
604152f1-12f9-4145-9194-7e23a0dee3f3,,,CS Chongola - 1080507,CS Chongola - 1080507,CS Chongola - 1080507,CS Chongola - 1080507,Misc,N/A,,
ce2e92c0-86cf-4baa-a3d5-52ba895804e1,,,CS Chota - 1070112,CS Chota - 1070112,CS Chota - 1070112,CS Chota - 1070112,Misc,N/A,,
82cce3ae-fc59-4e32-814a-2a6a2a50a767,,,CS Chtuane - 1080917,CS Chtuane - 1080917,CS Chtuane - 1080917,CS Chtuane - 1080917,Misc,N/A,,
d532fc5c-f255-4251-8b06-95c9a763b9c0,,,CS Chuala - 1060216,CS Chuala - 1060216,CS Chuala - 1060216,CS Chuala - 1060216,Misc,N/A,,
1a683948-c4ad-4cfc-a7e9-cc5a5fef3a64,,,CS Chuanjota - 1011310,CS Chuanjota - 1011310,CS Chuanjota - 1011310,CS Chuanjota - 1011310,Misc,N/A,,
ba473adc-60f6-4cff-9df3-54675eb41d06,,,CS Chudi - 1021105,CS Chudi - 1021105,CS Chudi - 1021105,CS Chudi - 1021105,Misc,N/A,,
240e471a-5ef6-4680-818f-d75bb94f1f5e,,,CS Chueza - 1051400,CS Chueza - 1051400,CS Chueza - 1051400,CS Chueza - 1051400,Misc,N/A,,
b84d0fe5-1f18-45cc-9ed1-93e9c20b0fcb,,,CS Chueza - 1071111,CS Chueza - 1071111,CS Chueza - 1071111,CS Chueza - 1071111,Misc,N/A,,
2375f8d3-11b9-4a26-8ca5-bb27ecd371c5,,,CS Chuhulo - 1030608,CS Chuhulo - 1030608,CS Chuhulo - 1030608,CS Chuhulo - 1030608,Misc,N/A,,
9bc77f5c-be1e-4957-a51b-a5c7d0488daa,,,CS Chuiba - 1020151,CS Chuiba - 1020151,CS Chuiba - 1020151,CS Chuiba - 1020151,Misc,N/A,,
